osmid,speed_kmh
1065236276,20.0
1065247815,20.0
1065435280,20.0
1065435292,20.0
1066353494,30.0
1066353495,30.0
1066406783,30.0
1066406784,30.0
1066406785,20.0
1066406786,20.0
1067047629,25.0
1067047630,25.0
1067047884,30.0
1067047885,30.0
1067047886,30.0
1067047887,30.0
1067047888,30.0
1067047889,30.0
1067141912,30.0
1067141913,30.0
1067141914,30.0
1067141915,45.0
1067141916,45.0
1067141917,45.0
1067141918,45.0
1067141919,20.0
1067141920,45.0
1067141921,45.0
1067141922,20.0
1067158724,30.0
1067158725,30.0
1067160314,45.0
1067160316,30.0
1067160317,30.0
1067160318,45.0
1067160319,45.0
1067160320,45.0
1067160321,30.0
1067454692,20.0
1067454693,20.0
1067454694,20.0
1067883679,30.0
1067883680,30.0
1067883681,20.0
1067883682,20.0
1067883683,30.0
1067884451,30.0
1067884452,30.0
1067885767,30.0
1067885768,30.0
1067885769,30.0
1067885770,30.0
1068087263,30.0
1068087264,30.0
1069029538,20.0
1069029539,20.0
1069029723,20.0
1069029724,20.0
1069131885,30.0
1069499182,20.0
1069499183,20.0
1069499229,20.0
1069611242,30.0
1069611243,30.0
1069611244,30.0
1069611245,30.0
1069611246,30.0
1069611247,30.0
1069611248,30.0
1069611249,30.0
1069611250,30.0
1069611251,30.0
1069611252,30.0
1069914776,20.0
1069914777,30.0
1069915916,30.0
1070113525,30.0
1070113526,30.0
1071502692,20.0
1071502693,20.0
1071502694,20.0
1071502695,20.0
1071502696,20.0
1071572285,30.0
1071572286,30.0
1071572287,30.0
1071572288,30.0
1071572289,30.0
1071572290,30.0
1071572291,30.0
1071572292,30.0
1071839468,20.0
1071845024,30.0
1071845025,30.0
1071845026,30.0
1071845027,30.0
1071845028,30.0
1071845029,30.0
1071845030,30.0
1071845031,20.0
1071845032,30.0
1071855226,30.0
1071855227,30.0
1071855228,30.0
1071855229,30.0
1071855230,30.0
1071881849,30.0
1071881850,20.0
1071881851,30.0
1071881852,30.0
1071883801,20.0
1071883802,20.0
1071883803,20.0
1071883804,20.0
1071883805,20.0
1071883806,20.0
1071883807,20.0
1071883808,20.0
1071905217,30.0
1071905218,30.0
1071905219,30.0
1071905220,30.0
1071905221,30.0
1071905222,30.0
1071905223,30.0
1071905224,30.0
1071905225,30.0
1072169802,30.0
1076482694,20.0
1076482695,20.0
1076748708,30.0
1076748709,20.0
1076751238,30.0
1076751240,30.0
1076765427,30.0
1076765428,30.0
1076765429,30.0
1076765430,30.0
1076765431,20.0
1076765432,20.0
1076765433,30.0
1076765698,30.0
1076782848,30.0
1076782849,30.0
1076782850,30.0
1076782851,30.0
1076782852,30.0
1076782853,30.0
1076782854,30.0
1076782855,30.0
1076782856,30.0
1076782857,30.0
1076782858,30.0
1076782859,30.0
1076782860,30.0
1076782861,30.0
1076782862,20.0
1076782863,20.0
1076782864,20.0
1080483904,30.0
1080490856,30.0
1080490857,30.0
1080490858,30.0
1080490859,30.0
1080490860,30.0
1080490861,30.0
1080490862,30.0
1080493764,30.0
1080493765,30.0
1080493766,30.0
1081049616,30.0
1082005402,50.0
1082005403,50.0
1082137324,30.0
1082137325,30.0
1082137326,30.0
1082137327,30.0
1082137328,30.0
1082137329,30.0
1082137330,30.0
1082137331,30.0
1082137332,30.0
1082137333,30.0
1082137334,30.0
1082137335,30.0
1082137336,30.0
1082137337,20.0
1082137338,30.0
1082137339,30.0
1082137340,30.0
1082137341,30.0
1082137342,30.0
1082137343,30.0
1082137344,30.0
1082151169,30.0
1082151170,30.0
1082151171,30.0
1082151172,30.0
1082151173,30.0
1082151174,30.0
1082151175,30.0
1082151176,30.0
1082151177,30.0
1082151178,30.0
1082151179,30.0
1082151180,30.0
1082151181,30.0
1082151182,30.0
1082151183,30.0
1082151184,30.0
1082151185,30.0
1082151186,30.0
1082151187,30.0
1082151188,30.0
1082151189,30.0
1082151190,30.0
1082151191,30.0
1082151192,30.0
1082151193,30.0
1082151194,30.0
1082151195,20.0
1082151196,20.0
1082151199,20.0
1082151200,30.0
1082151201,30.0
1082151202,30.0
1082151203,20.0
1082151204,20.0
1082151205,20.0
1082151206,20.0
1082151207,30.0
1082151208,30.0
1082151209,30.0
1082151210,30.0
1082151211,30.0
1082151212,30.0
1082151213,30.0
1082151214,30.0
1082151215,30.0
1082151216,30.0
1082151217,30.0
1082151218,30.0
1082151219,30.0
1082151220,30.0
1082151221,30.0
1082151222,30.0
1082151223,30.0
1082151224,30.0
1082151225,30.0
1082151226,30.0
1082151227,30.0
1082151228,30.0
1082151229,30.0
1082151230,30.0
1082151231,30.0
1082151232,30.0
1082151233,30.0
1082151234,30.0
1082177175,30.0
1082177176,20.0
1082177177,30.0
1082177178,30.0
1082177179,30.0
1082177180,30.0
1082177181,30.0
1082177182,30.0
1082177183,30.0
1082177184,30.0
1082177185,30.0
1082177186,30.0
1082177187,30.0
1082177188,30.0
1082177189,30.0
1082177190,30.0
1082177191,30.0
1082177192,30.0
1082177193,30.0
1082177194,30.0
1082177195,30.0
1082177196,30.0
1082177197,30.0
1082177198,30.0
1082177199,30.0
1082177200,30.0
1082177201,30.0
1082177202,30.0
1082177203,30.0
1082177204,30.0
1082177205,30.0
1082177206,30.0
1082177207,30.0
1082177208,30.0
1082178232,24.0
1082178233,24.0
1083194837,20.0
1083194838,20.0
1083194839,30.0
1083194840,30.0
1083194841,20.0
1083194842,20.0
1083194843,20.0
1083194844,20.0
1083194845,20.0
1083194846,20.0
1083725893,30.0
1083725894,30.0
1083725895,30.0
1083725896,30.0
1083725897,30.0
1083738596,30.0
1083738597,30.0
1083738598,30.0
1083742647,20.0
1083742648,20.0
1084603770,30.0
1084605136,30.0
1084605137,30.0
1084605442,30.0
1084629775,30.0
1084629776,30.0
1084629777,30.0
1084629778,30.0
1084629779,30.0
1084629780,30.0
1084915953,20.0
1084915954,20.0
1084915955,30.0
1084915956,30.0
1084915957,30.0
1084915960,30.0
1084915961,30.0
1084915962,30.0
1084915963,30.0
1084915964,20.0
1084915965,20.0
1084915966,20.0
1084915967,20.0
1084915968,30.0
1084915969,30.0
1084915970,30.0
1084915971,30.0
1084915972,30.0
1084915973,20.0
1084915974,30.0
1084915975,30.0
1084915976,30.0
1084915977,30.0
1084915978,30.0
1084915979,30.0
1084915980,30.0
1084915981,30.0
1084915982,20.0
1084915983,30.0
1084915984,30.0
1084915985,30.0
1084915986,30.0
1084915987,30.0
1084915988,30.0
1084915989,30.0
1084915990,30.0
1084915991,30.0
1084917439,30.0
1084917440,30.0
1084917675,20.0
1084917676,20.0
1084917677,20.0
1084917678,20.0
1084917679,20.0
1084917680,20.0
1086869644,25.0
1086869645,25.0
1086869646,25.0
1086869647,25.0
1086869648,25.0
1086869649,25.0
1088130631,30.0
1088748024,30.0
1091846994,30.0
1091846995,30.0
1091846996,30.0
1091846997,30.0
1091846998,30.0
1091846999,30.0
1091847000,30.0
1091847001,30.0
1091847002,30.0
1091847003,30.0
1091847004,30.0
1091847005,30.0
1091847006,30.0
1091847007,30.0
1091847008,30.0
1091847009,30.0
1091847010,30.0
1091847011,30.0
1091847012,30.0
1091847013,30.0
1091847014,30.0
1091847015,30.0
1091849216,30.0
1091849217,30.0
1091849218,40.0
1092093776,20.0
1092093777,20.0
1092093778,20.0
1093740134,24.0
1093740135,20.0
1094731470,40.0
1094731471,50.0
1095328578,20.0
1095805746,40.0
1095805747,40.0
1096185210,50.0
1096185211,50.0
1096200705,40.0
1096200706,40.0
1096200707,40.0
1096200708,50.0
1096209361,30.0
1096209362,50.0
1096210581,50.0
1096216042,50.0
1096240340,50.0
1096240341,50.0
1096240342,40.0
1096242210,30.0
1096243000,30.0
1096246973,30.0
1096246974,30.0
1096253618,50.0
1096957446,30.0
1096957447,20.0
1096957448,20.0
1097203808,50.0
1097203809,50.0
1097912695,30.0
1097912696,20.0
1097912697,30.0
1097912698,30.0
1097912699,30.0
1097915759,20.0
1097915760,20.0
1097915761,20.0
1097915762,30.0
1097915763,20.0
1097915764,20.0
1097920184,30.0
1097920185,30.0
1097920186,30.0
1097924303,30.0
1097924304,30.0
1097924305,30.0
1097924306,30.0
1097931393,30.0
1097931394,30.0
1097931395,30.0
1097931396,30.0
1097931397,30.0
1097931398,30.0
1097931399,30.0
1097931400,30.0
1097931401,30.0
1097931402,30.0
1097931403,30.0
1097931404,30.0
1097931405,30.0
1097931406,30.0
1097931407,30.0
1097931408,30.0
1097931409,30.0
1097931410,30.0
1097931411,30.0
1097933312,30.0
1097933313,20.0
1097933314,30.0
1097933315,30.0
1097933316,30.0
1097933317,30.0
1097933318,30.0
1097935288,30.0
1097938259,30.0
1097938260,30.0
1097938261,20.0
1097938262,30.0
1097938263,30.0
1097938264,20.0
1097950314,50.0
1097953718,50.0
1097954353,40.0
1098169194,30.0
1098169926,40.0
1098170514,60.0
1098172877,50.0
1098174522,45.0
1098184415,50.0
1098186289,50.0
1098186290,40.0
1098187859,50.0
1098231504,20.0
1098231505,30.0
1098231506,30.0
1098235836,20.0
1098235837,20.0
1098235838,20.0
1098235839,20.0
1098235840,20.0
1098235841,20.0
1098235842,20.0
1098240273,30.0
1098266608,40.0
1098271123,50.0
1098307219,50.0
1098307220,50.0
1098307221,50.0
1098476282,50.0
1098508477,30.0
1101470797,20.0
1101470798,20.0
1101470799,30.0
1101470800,30.0
1101470801,20.0
1101470802,30.0
1101620098,20.0
1101620099,20.0
1101620100,20.0
1101623194,30.0
1101623195,30.0
1101623196,30.0
1101623197,30.0
1101642414,20.0
1101970560,30.0
1101970561,30.0
1101970567,30.0
1101970571,30.0
1102769387,20.0
1102769388,20.0
1102769389,20.0
1102769390,20.0
1102769391,20.0
1102769392,20.0
1102769393,20.0
1104890059,30.0
1104894577,40.0
1105118788,20.0
1105118789,20.0
1105118790,20.0
1105118791,20.0
1105118792,20.0
1105118793,20.0
1105118794,20.0
1105146993,30.0
1105146994,30.0
1105146995,30.0
1105146996,40.0
1105150787,30.0
1105150788,20.0
1105156067,24.0
1105156068,20.0
1105156069,20.0
1105170393,16.0
1105170394,20.0
1105170395,30.0
1105170396,20.0
1105170397,20.0
1105170398,20.0
1105430761,40.0
1105430762,40.0
1105430763,40.0
1105430764,40.0
1108452395,30.0
1108452396,30.0
1108452397,30.0
1108452398,30.0
1108452399,30.0
1108452400,30.0
1108452401,30.0
1108452402,30.0
1108452403,30.0
1108452404,30.0
1108452405,30.0
1108452406,30.0
1108452407,30.0
1108452408,30.0
1108452409,30.0
1108453600,30.0
1108456177,30.0
1108457140,30.0
1108457141,20.0
1108457142,30.0
1108457895,20.0
1108457896,20.0
1108457897,30.0
1108457898,30.0
1108458612,30.0
1108458613,30.0
1108458614,30.0
1108458615,30.0
1108458616,30.0
1108458617,30.0
1108459553,20.0
1108459554,20.0
1108459555,20.0
1108461217,30.0
1108461218,20.0
1108461219,20.0
1108464743,30.0
1108464744,20.0
1108464745,30.0
1108464746,20.0
1108464747,20.0
1108464748,20.0
1108464749,20.0
1108464750,20.0
1108464751,20.0
1108468828,30.0
1108468829,30.0
1108468830,20.0
1108484976,30.0
1108484977,30.0
1108488223,30.0
1108488224,20.0
1108488225,30.0
1108488226,30.0
1108502719,30.0
1108502720,30.0
1108502721,20.0
1108502722,25.0
1108502723,25.0
1108502724,25.0
1108502725,25.0
1109938521,20.0
1109938522,20.0
1109938523,20.0
1110178377,20.0
1110312301,20.0
1110312308,20.0
1110312309,20.0
1110312319,20.0
1110312320,20.0
1110312322,20.0
1110312327,20.0
1111242229,20.0
1111242230,20.0
1111496771,20.0
1111496772,20.0
1111759793,30.0
1111955409,30.0
1111955410,30.0
1112004499,20.0
1112008493,30.0
1113226943,20.0
1113226944,20.0
1113226945,20.0
1113595078,30.0
1113595079,30.0
1113595080,30.0
1115168272,20.0
1115168273,20.0
1115168274,20.0
1115168275,20.0
1116164197,30.0
1116164198,30.0
1116164199,20.0
1116354280,25.0
1116354344,25.0
1116503832,25.0
1120058800,20.0
1120058801,20.0
1120058802,20.0
1120059522,20.0
1121630369,20.0
1121630370,20.0
1121630371,20.0
1122205448,20.0
1122205449,20.0
1122205450,20.0
1124924455,30.0
1124929659,24.0
1124932972,20.0
1124932973,20.0
1124932974,30.0
1124934130,30.0
1124937363,30.0
1124937364,30.0
1124937365,30.0
1124937366,30.0
1124937367,30.0
1124937368,30.0
1124937369,30.0
1124940136,30.0
1124940137,30.0
1124940138,30.0
1124940139,30.0
1124940140,20.0
1124940141,20.0
1124952006,20.0
1124952007,20.0
1124952008,20.0
1124952009,20.0
1124952010,30.0
1124952011,20.0
1124952012,20.0
1124952013,20.0
1124952014,30.0
1124955035,30.0
1124955036,20.0
1124955037,20.0
1124955038,20.0
1124955039,20.0
1124955040,20.0
1124955041,20.0
1124955042,20.0
1124955043,20.0
1124961370,20.0
1124961371,30.0
1125561912,20.0
1125561913,20.0
1125561914,30.0
1126871758,30.0
1126871760,20.0
1126871761,20.0
1126871762,20.0
1126871763,20.0
1126877120,30.0
1126877121,30.0
1126877122,20.0
1126892311,20.0
1127671567,30.0
1127671568,20.0
1127675609,30.0
1130567547,30.0
1130567548,30.0
1130567549,20.0
1132436338,20.0
1132436339,20.0
1132436340,20.0
1132436341,20.0
1132436342,20.0
1132436343,30.0
1132436344,30.0
1132632796,20.0
1132632797,30.0
1132632798,20.0
1132632799,20.0
1132632800,20.0
1133062304,30.0
1133062305,30.0
1133062306,20.0
1133089102,20.0
1133089103,20.0
1133089104,20.0
1133089105,20.0
1133452664,20.0
1134424079,20.0
1134424080,20.0
1134424081,20.0
1134424082,20.0
1134424083,20.0
1134424084,20.0
1134454771,30.0
1134454772,30.0
1134454773,30.0
1134454774,30.0
1134454775,30.0
1134454776,30.0
1134454777,30.0
1134455239,20.0
1134455240,30.0
1134458091,30.0
1134458092,20.0
1134458093,20.0
1134458094,30.0
1134458095,20.0
1134463584,20.0
1134463585,30.0
1134463586,30.0
1134470366,30.0
1134470367,30.0
1136170021,30.0
1136170022,50.0
1137532662,30.0
1137541806,30.0
1137541807,30.0
1137541808,30.0
1137541809,30.0
1137541810,30.0
1137541811,30.0
1137541812,30.0
1137541813,30.0
1137545000,30.0
1137545001,30.0
1137545002,30.0
1137545003,30.0
1137551023,30.0
1137551024,30.0
1137551025,30.0
1137554045,30.0
1137554046,30.0
1137556667,30.0
1137556668,30.0
1137556669,30.0
1137556670,30.0
1137556671,30.0
1138684358,30.0
1138684359,30.0
1138684360,30.0
1138684361,30.0
1138684362,30.0
1138684364,30.0
1138684365,30.0
1139103983,30.0
1139103984,30.0
1139103985,30.0
1139103986,30.0
1140852226,30.0
1141053193,30.0
1141053194,20.0
1141053195,20.0
1141060393,30.0
1145008386,20.0
1145008387,20.0
1145008388,30.0
1145008389,30.0
1145549831,20.0
1146186510,30.0
1146186511,30.0
1146186512,30.0
1146186513,20.0
1146186514,20.0
1146186515,30.0
1146186516,30.0
1146186517,20.0
1146875325,20.0
1146875326,20.0
1146875327,20.0
1147866619,24.0
1147867430,24.0
1148432727,20.0
1148435427,20.0
1148435428,20.0
1148435429,20.0
1148435430,30.0
1150082890,20.0
1150082891,20.0
1150082892,30.0
1150082893,20.0
1150082894,20.0
1150082895,20.0
1150082896,20.0
1150082897,20.0
1150082898,20.0
1151677418,20.0
1152312166,30.0
1152318213,30.0
1152320047,20.0
1152320048,30.0
1152320049,30.0
1152778232,30.0
1152778233,30.0
1152778234,30.0
1152778235,30.0
1152778236,30.0
1152778237,30.0
1152778238,30.0
1152778239,30.0
1152778240,30.0
1152778241,30.0
1152778242,30.0
1152778243,32.0
1152778244,30.0
1152778245,30.0
1152778246,30.0
1152778247,30.0
1152778248,30.0
1152778249,30.0
1152778250,30.0
1152778251,30.0
1152778252,30.0
1152778253,30.0
1152778254,30.0
1152778255,30.0
1152778256,30.0
1152778257,30.0
1152778258,30.0
1152778259,30.0
1152778260,30.0
1152778261,30.0
1152778262,30.0
1152778263,30.0
1152778264,30.0
1152778265,30.0
1152778266,30.0
1152778267,30.0
1152778268,30.0
1152778269,30.0
1152778270,30.0
1152778271,30.0
1152778272,30.0
1153078052,20.0
1153078053,20.0
1153078054,20.0
1153078055,20.0
1153078056,20.0
1153078057,20.0
1153078058,20.0
1156024113,50.0
1156595277,50.0
1156595278,50.0
1156595279,50.0
1156595280,50.0
1156595281,50.0
1156595282,50.0
1156874802,30.0
1156874803,30.0
1156874804,30.0
1157702237,30.0
1157702238,30.0
1157702239,50.0
1157702240,50.0
1157702241,50.0
1157702242,30.0
1157702243,30.0
1157702244,50.0
1157702245,40.0
1157702246,50.0
1157843094,30.0
1157843095,30.0
1157843096,30.0
1157843097,20.0
1157843098,20.0
1157843099,20.0
1157843100,20.0
1157843101,20.0
1157843102,20.0
1157843103,20.0
1157843104,30.0
1157844470,30.0
1157844471,30.0
1157844472,30.0
1157844473,30.0
1157844474,30.0
1157844475,30.0
1157844476,30.0
1157844477,20.0
1157844478,20.0
1157844479,20.0
1157846822,30.0
1157849432,20.0
1157849433,20.0
1157849434,20.0
1157849435,20.0
1157866578,30.0
1157899932,30.0
1157899933,30.0
1157941323,50.0
1157941324,50.0
1157941325,50.0
1157941326,50.0
1157988119,30.0
1157988120,30.0
1157988121,30.0
1157988122,30.0
1157988123,30.0
1157988124,30.0
1157988125,30.0
1157988126,30.0
1157988127,30.0
1157988128,30.0
1157988129,30.0
1157988130,30.0
1157988131,30.0
1157988132,30.0
1157988133,30.0
1157988134,30.0
1157988135,30.0
1157988136,30.0
1157988137,30.0
1157988138,25.0
1157989899,30.0
1157989900,30.0
1158573550,25.0
1158573551,20.0
1158573552,20.0
1158573553,20.0
1158575128,30.0
1158575129,30.0
1158575130,30.0
1158575131,30.0
1158575132,20.0
1158575133,30.0
1158575134,30.0
1158575333,30.0
1158575334,20.0
1159389248,50.0
1159389249,50.0
1159389250,40.0
1159401577,50.0
1159401578,50.0
1159401579,50.0
1159401580,50.0
1159835646,20.0
1159835647,20.0
1159835648,30.0
1159835649,30.0
1159835650,30.0
1159835651,30.0
1159835652,30.0
1159835653,30.0
1159835654,30.0
1159835655,30.0
1159836110,30.0
1159836111,30.0
1159836112,20.0
1159836920,20.0
1159836921,30.0
1159836922,30.0
1159840567,30.0
1159840568,30.0
1159840569,30.0
1159840570,30.0
1159840571,30.0
1159840572,30.0
1159840573,30.0
1159840574,30.0
1159840575,30.0
1159840576,30.0
1159840577,30.0
1159840578,30.0
1159842039,20.0
1159842040,30.0
1159846506,30.0
1159846507,30.0
1159846508,30.0
1159846509,30.0
1159846510,30.0
1159846511,30.0
1159846512,30.0
1159846513,30.0
1159846514,30.0
1159861386,20.0
1160997397,20.0
1161555656,20.0
1161585588,30.0
1161585589,30.0
1161585590,30.0
1161585591,30.0
1161585592,30.0
1161585593,30.0
1161585596,30.0
1161585597,30.0
1161585598,30.0
1161585599,30.0
1161585600,30.0
1161585601,30.0
1161965381,20.0
1162057744,30.0
1162065221,30.0
1162065345,30.0
1163295572,20.0
1163536557,30.0
1163536558,30.0
1163536559,30.0
1163536560,30.0
1163536561,30.0
1163536562,30.0
1163536563,30.0
1163536564,30.0
1163536565,30.0
1163536566,30.0
1163536567,30.0
1163540781,30.0
1163540782,30.0
1163540783,20.0
1163540784,30.0
1163540785,30.0
1163540786,20.0
1163803853,30.0
1163837190,50.0
1163837191,30.0
1163837192,10.0
1163837193,10.0
1163837194,30.0
1164990159,30.0
1164990160,30.0
1164990161,30.0
1164990162,30.0
1164990163,30.0
1164990164,30.0
1164990890,30.0
1164991412,30.0
1164992978,30.0
1164992979,30.0
1164992980,30.0
1164993812,30.0
1164993813,30.0
1164995002,30.0
1164995003,30.0
1165514213,20.0
1165514739,20.0
1166028063,20.0
1166028064,20.0
1166028065,20.0
1166028066,20.0
1166028313,20.0
1166028969,20.0
1166028970,20.0
1166028971,20.0
1166028972,20.0
1166028973,20.0
1166028974,30.0
1166028975,30.0
1166033457,20.0
1166096254,50.0
1166096255,30.0
1166096256,50.0
1166096257,30.0
1166096258,50.0
1166096259,50.0
1166096260,30.0
1166096261,50.0
1166096262,60.0
1166096263,60.0
1166096264,60.0
1166096265,20.0
1166096266,20.0
1166096267,60.0
1166119568,50.0
1166119569,50.0
1166119570,50.0
1166119571,50.0
1166119572,50.0
1166296891,20.0
1167821497,30.0
1167844684,30.0
1167844685,50.0
1167936138,50.0
1167936139,45.0
1167936140,45.0
1167936141,40.0
1167936142,50.0
1167936143,50.0
1167936144,50.0
1167936145,50.0
1167936146,50.0
1167936147,80.0
1167936148,50.0
1167936149,50.0
1167936150,50.0
1167936151,45.0
1167936152,45.0
1167936153,45.0
1167936154,45.0
1167936155,45.0
1167936156,30.0
1167936157,30.0
1167936158,30.0
1167936159,30.0
1167936160,30.0
1167936161,30.0
1167936162,30.0
1167936163,45.0
1167936164,45.0
1167936165,45.0
1167936166,45.0
1167936167,50.0
1167936168,50.0
1169029026,30.0
1169790050,30.0
1169790051,30.0
1169790052,30.0
1169790053,30.0
1169790054,30.0
1169790055,30.0
1169790056,30.0
1169790057,30.0
1169790058,30.0
1169790059,30.0
1169790060,30.0
1169790061,30.0
1169790062,30.0
1169790063,30.0
1170875631,80.0
1170875632,80.0
1170875633,50.0
1170875634,50.0
1170875635,50.0
1170875636,50.0
1170875637,80.0
1170875638,80.0
1171053094,20.0
1171053095,20.0
1171054962,20.0
1171054963,20.0
1171054964,20.0
1171055967,30.0
1171059368,30.0
1171059369,30.0
1171059370,30.0
1171059371,30.0
1171110120,50.0
1171110121,50.0
1171110122,40.0
1171110123,40.0
1171110124,45.0
1171110125,50.0
1171110126,10.0
1171110127,50.0
1171110128,50.0
1171110129,50.0
1171110131,50.0
1171110132,50.0
1171110133,50.0
1171110134,50.0
1171110135,50.0
1171110136,50.0
1171110137,50.0
1171110138,40.0
1171110139,40.0
1171454088,20.0
1171454089,20.0
1171454090,20.0
1171454091,30.0
1171464704,20.0
1171464705,20.0
1171464706,20.0
1171464707,20.0
1171464708,20.0
1171532379,60.0
1171532380,60.0
1171532381,60.0
1171532382,60.0
1171532383,30.0
1171532384,30.0
1171532385,30.0
1171532386,60.0
1171532387,60.0
1171554030,50.0
1171554031,50.0
1171554032,50.0
1171554033,50.0
1171554034,50.0
1171554035,50.0
1171554036,50.0
1171554037,50.0
1171554038,50.0
1171577065,50.0
1171577066,50.0
1171577067,50.0
1171577068,50.0
1171577069,50.0
1171645396,80.0
1171645397,80.0
1171645398,80.0
1171661596,50.0
1171661597,50.0
1171661598,50.0
1172073579,50.0
1172073580,50.0
1172073581,30.0
1172073582,30.0
1172073583,20.0
1172073584,20.0
1172073585,80.0
1172073586,80.0
1172073587,50.0
1172073588,50.0
1172073589,30.0
1172073590,45.0
1172073591,45.0
1172073592,45.0
1172073593,45.0
1172073598,50.0
1172091852,30.0
1172382838,80.0
1172382839,80.0
1172382840,80.0
1172382842,50.0
1172382843,50.0
1172382844,50.0
1172382845,50.0
1172382846,50.0
1172382847,50.0
1172382848,50.0
1172382849,80.0
1172382850,80.0
1172382851,50.0
1172382852,50.0
1172411116,30.0
1172425433,50.0
1172425434,50.0
1172425435,50.0
1172425436,50.0
1172447576,50.0
1172447577,50.0
1172447579,50.0
1172447580,50.0
1172447581,50.0
1172447582,50.0
1173008674,50.0
1173008675,50.0
1173008676,30.0
1173008677,30.0
1173008678,50.0
1173008679,50.0
1173008680,50.0
1173008681,50.0
1173008682,50.0
1173008683,50.0
1173008684,50.0
1173008685,50.0
1173008686,50.0
1173008687,50.0
1173008688,50.0
1173008689,50.0
1173033212,50.0
1173072213,60.0
1173072216,50.0
1173080592,30.0
1173080593,50.0
1173080594,50.0
1173080595,30.0
1173088820,50.0
1173088821,50.0
1173088822,50.0
1173188519,20.0
1173205372,20.0
1173205373,20.0
1173205374,30.0
1173243009,60.0
1173253481,60.0
1173253482,60.0
1173253483,60.0
1173253484,50.0
1173253485,30.0
1173253486,60.0
1173253487,40.0
1173253488,40.0
1173253489,60.0
1173268588,50.0
1173268589,50.0
1173268590,50.0
1173268591,50.0
1173268592,50.0
1173268593,50.0
1173376092,50.0
1173376093,40.0
1173376094,40.0
1173376095,40.0
1173376096,40.0
1173504830,30.0
1173504831,30.0
1173512376,50.0
1173512377,50.0
1173512378,30.0
1173512379,30.0
1173512380,30.0
1173512381,30.0
1173620110,50.0
1173682069,50.0
1173682070,50.0
1173682071,50.0
1173682072,50.0
1173745436,50.0
1173753414,30.0
1173753415,50.0
1173753416,50.0
1173753417,50.0
1173763886,50.0
1173763887,30.0
1173763888,30.0
1173763889,50.0
1173763890,50.0
1173763891,50.0
1173763892,50.0
1173778270,50.0
1173778271,40.0
1173778272,50.0
1173778273,50.0
1173784645,50.0
1173784646,50.0
1173784647,50.0
1173784648,50.0
1173784649,50.0
1173791367,50.0
1173903434,50.0
1173922471,50.0
1173922472,50.0
1173922473,50.0
1173949728,50.0
1173949729,50.0
1173949730,50.0
1173960348,50.0
1173960349,50.0
1173967663,50.0
1173967664,50.0
1173967665,50.0
1173995754,50.0
1173995755,30.0
1173995756,30.0
1173995757,50.0
1174014319,80.0
1174014320,80.0
1174014321,80.0
1174065346,10.0
1174065347,45.0
1174065348,50.0
1174065349,50.0
1174065350,50.0
1174065351,50.0
1174266098,40.0
1174266099,50.0
1174266100,50.0
1174266101,50.0
1174266102,30.0
1174266103,30.0
1174266104,30.0
1174266105,60.0
1174266106,60.0
1174268868,50.0
1174274676,80.0
1174274677,80.0
1174323969,80.0
1174327123,50.0
1174327124,50.0
1174442570,50.0
1174442571,50.0
1174517610,80.0
1174556900,50.0
1174556901,80.0
1174581795,50.0
1174581796,80.0
1174581797,80.0
1174616303,80.0
1174616304,50.0
1174632389,50.0
1174632390,50.0
1174716140,50.0
1174716141,50.0
1174754502,50.0
1174754503,50.0
1174908073,50.0
1175021557,50.0
1175021558,50.0
1175039384,50.0
1175039385,50.0
1175042627,50.0
1175387136,50.0
1175387137,50.0
1175518285,30.0
1175587158,50.0
1175587159,50.0
1175598877,50.0
1175598878,50.0
1175598879,50.0
1175598880,50.0
1175598881,50.0
1175598882,50.0
1175618689,45.0
1175618690,30.0
1175618691,30.0
1175618692,30.0
1175618693,45.0
1175618695,45.0
1175631233,45.0
1175631235,45.0
1175631239,45.0
1175647838,50.0
1175647839,50.0
1175736020,50.0
1175736021,50.0
1175739683,50.0
1175751638,50.0
1175751639,50.0
1175758006,50.0
1175758007,50.0
1175761889,50.0
1175761890,50.0
1175844484,45.0
1175844485,45.0
1175844488,50.0
1175844489,30.0
1175844490,30.0
1175844491,45.0
1175860063,50.0
1175860064,50.0
1175871545,25.0
1175871546,50.0
1175871547,50.0
1175881759,50.0
1175976362,50.0
1175976363,50.0
1175976364,50.0
1175976365,50.0
1175976366,45.0
1175980197,30.0
1175980198,60.0
1175980199,60.0
1175980200,30.0
1175980201,60.0
1175980202,60.0
1175993865,45.0
1175993866,50.0
1175993867,30.0
1175993868,50.0
1175993869,45.0
1176121148,30.0
1176155644,30.0
1176155645,30.0
1176244259,50.0
1176299509,30.0
1176299510,30.0
1176299511,50.0
1176305611,50.0
1176305612,50.0
1176316974,50.0
1176345418,30.0
1176345419,45.0
1176345420,50.0
1176345421,50.0
1176352882,50.0
1176352883,50.0
1176617612,50.0
1176617613,50.0
1176625443,45.0
1176625444,40.0
1176625445,45.0
1176625446,45.0
1176645379,30.0
1176645380,50.0
1176645381,50.0
1176666664,40.0
1176666665,40.0
1176666666,50.0
1176666667,50.0
1176666668,50.0
1176666669,40.0
1176877882,30.0
1176877883,30.0
1176877884,30.0
1176877885,45.0
1176877886,45.0
1176877887,45.0
1176877888,30.0
1176877889,45.0
1176877890,45.0
1176877891,50.0
1176917239,50.0
1176917240,50.0
1176922841,50.0
1176922842,50.0
1176936221,40.0
1176936222,50.0
1176939979,50.0
1177046813,50.0
